>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0ac8fa2970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4610000,-211229.28407228226,390.71283386505917,651
4620000,-211673.5504602217,389.5765810192972,651
4630000,-213809.71699464554,376.0826469254825,651
4640000,-216872.706038835,363.5730768257198,651
4650000,-213616.88044679398,371.36633214863326,651
4660000,-216984.42091310257,364.519038673901,651
4670000,-219986.03517091507,349.877093648193,651
4680000,-223140.5299829268,338.1873704695369,651
4690000,-223195.33393800491,336.6864890375006,651
4700000,-222748.71516359085,342.77555390811494,651
4710000,-225825.92988527054,331.8499149148323,651
4720000,-224744.25532472366,331.9749619862957,651
4730000,-225814.59272706741,327.32225574425166,651
4740000,-225724.02302491898,330.7249464334641,651
4750000,-226631.4451440596,326.490204205803,651
4760000,-223683.0281518721,340.30127947043155,651
4770000,-220219.88062989945,353.5410605142442,651
4780000,-217669.51411378616,359.8876182813748,651
4790000,-216981.36360109085,362.7120603163516,651
4800000,-219267.62940919632,349.63423942221095,651
4810000,-216346.7533105635,358.90678639240934,651
4820000,-216006.87397706741,373.2445049993008,651
4830000,-211622.20887696976,380.94784190979266,651
4840000,-211271.61378419632,391.40987718143924,651
4850000,-208342.2693628096,399.27435768685456,651
4860000,-207848.52461183304,402.1270355968248,651
4870000,-210667.03266847366,390.3174758671831,651
